COPY 2610
ma,table_name,column_name,ordinal_position,data_type,is_nullable,column_default
public,tblSite,Cave_Fl,83,text,YES,
public,tblSite,CvMthDir,84,text,YES,
public,tblSite,CaveMoist,85,text,YES,
public,tblSite,CvMthHt,86,real,YES,
public,tblSite,Mean_Gall,87,real,YES,
public,tblSite,Platform,88,real,YES,
public,tblSite,Mound,89,real,YES,
public,tblSite,Features,90,real,YES,
public,tblSite,Strat,91,real,YES,
public,tblSite,Artdens,92,integer,YES,
public,tblSite,UXOCl,93,real,YES,
public,tblSite,DistComm,94,text,YES,
public,tblSite,CondComm,95,text,YES,
public,tblSite,HistOcc,96,real,YES,
public,tblSite,PastFComm,97,text,YES,
public,tblSite,Ordnance,98,real,YES,
public,tblSite,CavePhoto,99,real,YES,
public,tblSite,SpelPhoto,100,real,YES,
public,tblSite,ImageNos,101,text,YES,
public,tblSite,ImageComm,102,text,YES,
public,tblSite,DrySwidden,103,real,YES,
public,tblSite,WetRice,104,real,YES,
public,tblSite,Orchards,105,real,YES,
public,tblSite,OtherHort,106,real,YES,
public,tblSite,FloodRec,107,real,YES,
public,tblSite,Crops,108,text,YES,
public,tblSite,NatVeg,109,text,YES,
public,tblSite,WldEdPl,110,text,YES,
public,tblSite,IndPlant,111,text,YES,
public,tblSite,Fauna,112,text,YES,
public,tblSite,CommFor,113,real,YES,
public,tblSite,NatFor,114,real,YES,
public,tblSite,Grasslnd,115,real,YES,
public,tblSite,NrPrimRv,116,text,YES,
public,tblSite,NrSecRv,117,text,YES,
public,tblSite,EnvComm,118,text,YES,
public,tblSite,ArtComm,119,text,YES,
public,tblSite,txtImageName1,120,text,YES,
public,tblSite,txtSiteViewType,121,text,YES,
public,tblSite,Point_X,122,real,YES,
public,tblSite,Point_Y,123,real,YES,
public,tblSite,UTM_X,124,real,YES,
public,tblSite,UTM_Y,125,real,YES,
public,tblSite,Initial_Date,126,timestamp without time zone,YES,
public,tblSite,Last_Modified,127,timestamp without time zone,YES,
public,tblSites2016-2017,Record_No,1,integer,NO,
public,tblSites2016-2017,Site_No,2,real,YES,
public,tblSites2016-2017,Site_Name,3,text,YES,
public,tblSites2016-2017,ENV_CONTXT,4,text,YES,
public,tblSites2016-2017,ACCESS,5,text,YES,
public,tblSites2016-2017,VILL_NAME,6,text,YES,
public,tblSites2016-2017,CAVE,7,real,YES,
public,tblSites2016-2017,ROCKSHELT,8,real,YES,
public,tblSites2016-2017,TALUS,9,real,YES,
public,tblSites2016-2017,RIVERBANK,10,real,YES,
public,tblSites2016-2017,OPENAIR,11,real,YES,
public,tblSites2016-2017,HIST_REL,12,real,YES,
public,tblSites2016-2017,MEGALITH,13,real,YES,
public,tblSites2016-2017,VILLAGE_ID,14,text,YES,
public,tblSites2016-2017,STFLAKES,15,real,YES,
public,tblSites2016-2017,STCORE,16,real,YES,
public,tblSites2016-2017,PARTPOLISH,17,real,YES,
public,tblSites2016-2017,FULLPOLISH,18,real,YES,
public,tblSites2016-2017,PECKPOLISH,19,real,YES,
public,tblSites2016-2017,STWARE,20,real,YES,
public,tblSites2016-2017,CORDEARTH,21,real,YES,
public,tblSites2016-2017,BEADS,22,real,YES,
public,tblSites2016-2017,COPPERART,23,real,YES,
public,tblSites2016-2017,IRONART,24,real,YES,
public,tblSites2016-2017,ANIMBONE,25,real,YES,
public,tblSites2016-2017,HUMANBONE,26,real,YES,
public,tblSites2016-2017,MISCBONE,27,real,YES,
public,tblSites2016-2017,DECEARTH,28,real,YES,
public,tblSites2016-2017,PLAINEARTH,29,real,YES,
public,tblSites2016-2017,SITEDESC,30,text,YES,
public,tblSites2016-2017,SURFHABIT,31,real,YES,
public,tblSites2016-2017,CURRHABIT,32,real,YES,
public,tblSites2016-2017,ABANDHABIT,33,real,YES,
public,tblSites2016-2017,BATGUANO,34,real,YES,
public,tblSites2016-2017,NONBUDDH,35,real,YES,
public,tblSites2016-2017,ANIMACT,36,real,YES,
public,tblSites2016-2017,LOGCOFFIN,37,real,YES,
public,tblSites2016-2017,LOOTING,38,real,YES,
public,tblSites2016-2017,BUDDSTRUCT,39,real,YES,
public,tblSites2016-2017,UXO,40,real,YES,
public,tblSites2016-2017,MORTINTER,41,real,YES,
public,tblSites2016-2017,MORTCREM,42,real,YES,
public,tblSites2016-2017,CERAMPROD,43,real,YES,
public,tblSites2016-2017,PREHISTHAB,44,real,YES,
public,tblSites2016-2017,RELIGIOUS,45,real,YES,
public,tblSites2016-2017,QUARRY,46,real,YES,
public,tblSites2016-2017,METALPROD,47,real,YES,
public,tblSites2016-2017,STTOOLWORK,48,real,YES,
public,tblSites2016-2017,GENVIEW,49,real,YES,
public,tblSites2016-2017,DEPCONTEXT,50,text,YES,
public,tblSites2016-2017,MAINFEAT,51,real,YES,
public,tblSites2016-2017,ARTRANGE,52,real,YES,
public,tblSites2016-2017,ARTDENSE,53,real,YES,
public,tblSites2016-2017,DIMENA,54,real,YES,
public,tblSites2016-2017,DIMENB,55,real,YES,
public,tblSites2016-2017,ESTDEPTH,56,text,YES,
public,tblSites2016-2017,SITE_NUM,57,text,YES,
public,tblSites2016-2017,RIVER_TEAM,58,text,YES,
public,tblSites2016-2017,SITE_DATE,59,text,YES,
public,tblSites2016-2017,EROSION,60,real,YES,
public,tblSites2016-2017,HIST_VILL,61,real,YES,
public,tblSites2016-2017,OTH_ART,62,text,YES,
public,tblSites2016-2017,PANORAMA,63,real,YES,
public,tblSites2016-2017,GARDEN,64,real,YES,
public,tblSites2016-2017,EXC_PRI,65,text,YES,
public,tblSites2016-2017,TIME_SPENT,66,real,YES,
public,tblSites2016-2017,DUBIOUS,67,real,YES,
public,tblSites2016-2017,REVISITS,68,real,YES,
public,tblSites2016-2017,ENTERED_BY,69,text,YES,
public,tblSites2016-2017,VISIT_COMM,70,text,YES,
public,tblSites2016-2017,JAR_SITE,71,real,YES,
public,tblSites2016-2017,OTHER_MEG,72,real,YES,
public,tblSites2016-2017,MINE_SITE,73,real,YES,
public,tblSites2016-2017,RIVCOBSITE,74,real,YES,
public,tblSites2016-2017,SURF_SCAT,75,real,YES,
public,tblSites2016-2017,SITE_COMM,76,text,YES,
public,tblSites2016-2017,SPELEO,77,real,YES,
public,tblSites2016-2017,CAVE_FL,78,text,YES,
public,tblSites2016-2017,CVMTHDIR,79,text,YES,
public,tblSites2016-2017,CAVEMOIST,80,text,YES,
public,tblSites2016-2017,CVMTHHT,81,real,YES,
public,tblSites2016-2017,PLATFORM,82,real,YES,
public,tblSites2016-2017,MOUND,83,real,YES,
public,tblSites2016-2017,FEATURES,84,real,YES,
public,tblSites2016-2017,STRAT,85,real,YES,
public,tblSites2016-2017,UXOCL,86,real,YES,
public,tblSites2016-2017,DISTCOMM,87,text,YES,
public,tblSites2016-2017,CONDCOMM,88,text,YES,
public,tblSites2016-2017,HISTOCC,89,real,YES,
public,tblSites2016-2017,PASTFCOMM,90,text,YES,
public,tblSites2016-2017,ORDNANCE,91,real,YES,
public,tblSites2016-2017,CAVEPHOTO,92,real,YES,
public,tblSites2016-2017,SPELPHOTO,93,real,YES,
public,tblSites2016-2017,IMAGENOS,94,text,YES,
public,tblSites2016-2017,IMAGECOMM,95,text,YES,
public,tblSites2016-2017,DRYSWIDDEN,96,real,YES,
public,tblSites2016-2017,WETRICE,97,real,YES,
public,tblSites2016-2017,ORCHARDS,98,real,YES,
public,tblSites2016-2017,FLOODREC,99,real,YES,
public,tblSites2016-2017,CROPS,100,text,YES,
public,tblSites2016-2017,NATVEG,101,text,YES,
public,tblSites2016-2017,WLDEDPL,102,text,YES,
public,tblSites2016-2017,INDPLANT,103,text,YES,
public,tblSites2016-2017,FAUNA,104,text,YES,
public,tblSites2016-2017,COMMFOR,105,real,YES,
public,tblSites2016-2017,NATFOR,106,real,YES,
public,tblSites2016-2017,GRASSLND,107,real,YES,
public,tblSites2016-2017,NRPRIMRV,108,text,YES,
public,tblSites2016-2017,ENVCOMM,109,text,YES,
public,tblSites2016-2017,ARTCOMM,110,text,YES,
public,tblSites2016-2017,MEAN_GALL,111,real,YES,
public,tblSites2016-2017,OTHERHORT,112,real,YES,
public,tblSites2016-2017,ARTDENS,113,real,YES,
public,tblSites2016-2017,POINT_X,114,real,YES,
public,tblSites2016-2017,POINT_Y,115,real,YES,
public,tblSites2016-2017,UTM_X,116,real,YES,
public,tblSites2016-2017,UTM_Y,117,real,YES,
public,tblSites2016-2017,GIS_CODE,118,real,YES,
public,tblSlagPrehist,Record_No,1,integer,NO,
public,tblSlagPrehist,MMAP_Artifact_ID,2,text,YES,
public,tblSlagPrehist,Artifact_Class,3,text,YES,
public,tblSlagPrehist,COMMENTS,4,text,YES,
public,tblSpindleWhorls,Record_No,1,integer,NO,
public,tblSpindleWhorls,MMAP_Artifact_ID,2,text,YES,
public,tblSpindleWhorls,SurfCond,3,text,YES,
public,tblSpindleWhorls,TotalHt,4,real,YES,
public,tblSpindleWhorls,SegmentAHt,5,real,YES,
public,tblSpindleWhorls,SegmentBHt,6,real,YES,
public,tblSpindleWhorls,MaxDiam,7,real,YES,
public,tblSpindleWhorls,HoleDiam,8,real,YES,
public,tblSpindleWhorls,PerfType,9,text,YES,
public,tblSpindleWhorls,PerfSymmetry,10,text,YES,
public,tblSpindleWhorls,ConfigSegA,11,text,YES,
public,tblSpindleWhorls,ConfigSegB,12,text,YES,
public,tblSpindleWhorls,DamageComments,13,text,YES,
public,tblSpoons,Record_No,1,integer,NO,
public,tblSpoons,MMAP_Artifact_ID,2,text,YES,
public,tblSpoons,HandleCompleteness,3,text,YES,
public,tblSpoons,BowlCompleteness,4,text,YES,
public,tblSpoons,HandleLength,5,real,YES,
public,tblSpoons,HandlDiameter,6,real,YES,
public,tblSpoons,BowlDepth,7,real,YES,
public,tblSpoons,BowlThickness,8,real,YES,
public,tblSpoons,BowlInsideDiameter,9,real,YES,
public,tblSpoons,HandleShape,10,text,YES,
public,tblSpoons,BowlShape,11,text,YES,
public,tblStoneADZE_BCorig,Record_No,1,integer,NO,
public,tblStoneADZE_BCorig,MMAP_Artifact_ID,2,text,YES,
public,tblStoneADZE_BCorig,Material,3,text,YES,
public,tblStoneADZE_BCorig,SF Class,4,text,YES,
public,tblStoneADZE_BCorig,Scond,5,text,YES,
public,tblStoneADZE_BCorig,Color,6,text,YES,
public,tblStoneADZE_BCorig,StonType,7,text,YES,
public,tblStoneADZE_BCorig,Length,8,real,YES,
public,tblStoneADZE_BCorig,EdgeWid,9,real,YES,
public,tblStoneADZE_BCorig,EdgeDep,10,real,YES,
public,tblStoneADZE_BCorig,BackBevelLen,11,real,YES,
public,tblStoneADZE_BCorig,FrontBevLen,12,real,YES,
public,tblStoneADZE_BCorig,PollWid,13,real,YES,
public,tblStoneADZE_BCorig,MaxThk,14,real,YES,
public,tblStoneADZE_BCorig,MaxThkLoc,15,text,YES,
public,tblStoneADZE_BCorig,SideFaceMaxWid,16,real,YES,
public,tblStoneADZE_BCorig,PollMaxThk,17,real,YES,
public,tblStoneADZE_BCorig,EdgeAngle,18,real,YES,
public,tblStoneADZE_BCorig,EdgeLoc,19,text,YES,
public,tblStoneADZE_BCorig,ButtConfig,20,text,YES,
public,tblStoneADZE_BCorig,Xsect,21,text,YES,
public,tblStoneADZE_BCorig,PollAngle,22,text,YES,
public,tblStoneADZE_BCorig,1stDamage,23,text,YES,
public,tblStoneADZE_BCorig,2ndDamage,24,text,YES,
public,tblStoneADZE_BCorig,3rdDamage,25,text,YES,
public,tblStoneADZE_BCorig,4thDamage,26,text,YES,
public,tblStoneADZE_BCorig,5thDamage,27,text,YES,
public,tblStoneADZE_BCorig,IntuitClass,28,text,YES,
public,tblStoneADZE_BCorig,Comment,29,text,YES,
public,tblStoneAdzesMMAPorig,Record_No,1,integer,NO,
public,tblStoneAdzesMMAPorig,MMAP_Artifact_ID,2,text,YES,
public,tblStoneAdzesMMAPorig,Project,3,text,YES,
public,tblStoneAdzesMMAPorig,Color,4,text,YES,
public,tblStoneAdzesMMAPorig,Texture,5,text,YES,
public,tblStoneAdzesMMAPorig,Rock_Stone_Type,6,text,YES,
public,tblStoneAdzesMMAPorig,General_Morph_Type,7,text,YES,
public,tblStoneAdzesMMAPorig,Tang_Poll,8,text,YES,
public,tblStoneAdzesMMAPorig,Back_Front_Width,9,text,YES,
public,tblStoneAdzesMMAPorig,Cutting_Edge,10,text,YES,
public,tblStoneAdzesMMAPorig,Bevel_Definition,11,text,YES,
public,tblStoneAdzesMMAPorig,Face_Side_Definition,12,text,YES,
public,tblStoneAdzesMMAPorig,Longitudinal_Cross,13,text,YES,
public,tblStoneAdzesMMAPorig,Transverse_Cross,14,text,YES,
public,tblStoneAdzesMMAPorig,Material,15,text,YES,
public,tblStoneAdzesMMAPorig,Manufacture,16,text,YES,
public,tblStoneAdzesMMAPorig,Damage_Location,17,text,YES,
public,tblStoneAdzesMMAPorig,Damage_Extent,18,text,YES,
public,tblStoneAdzesMMAPorig,Maximum_Dimension,19,real,YES,
public,tblStoneAdzesMMAPorig,Original_Length,20,real,YES,
public,tblStoneAdzesMMAPorig,Edge_Chord,21,real,YES,
public,tblStoneAdzesMMAPorig,Weight,22,real,YES,
public,tblStoneAdzesMMAPorig,Poll_Top_Width,23,real,YES,
public,tblStoneAdzesMMAPorig,Tang_Length,24,real,YES,
public,tblStoneAdzesMMAPorig,Cutting_Edge_Angle,25,real,YES,
public,tblStoneAdzesMMAPorig,Thickness,26,real,YES,
public,tblStoneAdzesMMAPorig,Back_Bevel_Length,27,real,YES,
public,tblStoneAdzesMMAPorig,Front_Bevel_Length,28,real,YES,
public,tblStoneAdzesMMAPorig,Width,29,real,YES,
public,tblStoneAdzesMMAPorig,Poll_Thickness,30,real,YES,
public,tblStoneAdzesMMAPorig,Edge_Chord_Height,31,real,YES,
public,tblStoneAdzesMMAPorig,Edge_Length,32,real,YES,
public,tblStoneAdzesMMAPorig,Blade_Thickness,33,real,YES,
public,tblStoneAdzesMMAPorig,Entered_By,34,text,YES,
public,tblStoneAdzesMMAPorig,Initial_Date,35,timestamp without time zone,YES,
public,tblStoneAdzesMMAPorig,Last_Modified,36,timestamp without time zone,YES,
public,tblStoneAdzesMMAPorig,Bevel_Chin_Thick,37,real,YES,
public,tblStoneAdzesMMAPorig,Flake_Scars_Face1,38,text,YES,
public,tblStoneAdzesMMAPorig,Flake_Scars_Face2,39,text,YES,
public,tblStoneAdzesMMAPorig,Data_Source,40,text,YES,
public,tblStoneAdzesMMAPorig,Sides,41,text,YES,
public,tblStoneAdzesMMAPorig,Top_Config,42,text,YES,
public,tblStoneAdzesMMAPorig,Tang_Config,43,text,YES,
public,tblStoneAdzesMMAPorig,Bevels,44,integer,YES,
public,tblStoneAdzesMMAPorig,Sharp_Bevels,45,text,YES,
public,tblStoneAdzesMMAPorig,Trans_X_Sect_Back,46,text,YES,
public,tblStoneAdzesMMAPorig,Trans_X_Sect_Front,47,text,YES,
public,tblStoneAdzesMMAPorig,Bevels_Face1,48,text,YES,
public,tblStoneAdzesMMAPorig,Bevels_Face2,49,text,YES,
public,tblStoneAdzesMMAPorig,Flake_Scars_Any,50,text,YES,
public,tblStoneAdzesMMAPorig,Flake_Scars_Bevels,51,text,YES,
public,tblStoneAdzesMMAPorig,Flake_Scars_PollTang,52,text,YES,
public,tblStoneAdzesMMAPorig,Step_Flake_Any,53,text,YES,
public,tblStoneAdzesMMAPorig,Pol_Flake_Any,54,text,YES,
public,tblStoneAdzesMMAPorig,Top_Thickness,55,real,YES,
public,tblStoneAdzesMMAPorig,Top_Width,56,real,YES,
public,tblStoneAdzesMMAPorig,Bag_ID,57,text,YES,
public,tblStoneAdzesNew,Record_No,1,integer,NO,
public,tblStoneAdzesNew,MMAP_Artifact_ID,2,text,YES,
public,tblStoneAdzesNew,SCond,3,text,YES,
public,tblStoneAdzesNew,Color,4,text,YES,
public,tblStoneAdzesNew,Texture,5,text,YES,
public,tblStoneAdzesNew,StoneType,6,text,YES,
public,tblStoneAdzesNew,Intact_Length,7,real,YES,
public,tblStoneAdzesNew,Width,8,real,YES,
public,tblStoneAdzesNew,BladeChordLen,9,real,YES,
public,tblStoneAdzesNew,EdgeLen,10,real,YES,
public,tblStoneAdzesNew,TangLength,11,real,YES,
public,tblStoneAdzesNew,TangWidNeck,12,real,YES,
public,tblStoneAdzesNew,ShoulderWidth,13,real,YES,
public,tblStoneAdzesNew,PollTopWidth,14,real,YES,
public,tblStoneAdzesNew,PollThickness,15,real,YES,
public,tblStoneAdzesNew,EdgeChordHt,16,real,YES,
public,tblStoneAdzesNew,MaxThickness,17,real,YES,
public,tblStoneAdzesNew,MaxThickLoc,18,text,YES,
public,tblStoneAdzesNew,EdgeAngle,19,real,YES,
public,tblStoneAdzesNew,BkBevelLen,20,real,YES,
public,tblStoneAdzesNew,DuffType,21,text,YES,
public,tblStoneAdzesNew,BoerMahType,22,text,YES,
public,tblStoneAdzesNew,MMAPtype,23,text,YES,
public,tblStoneAdzesNew,Tang_Shoulder,24,text,YES,
public,tblStoneAdzesNew,Comments,25,text,YES,
public,tblStoneAdzesNew,ShaftSideConverg,26,text,YES,
public,tblStoneAdzesNew,ShaftXsection,27,text,YES,
public,tblStoneAdzesNew,LongXsection,28,text,YES,
public,tblStoneAdzesNew,EdgeShape,29,text,YES,
public,tblStoneAdzesNew,PollShape,30,text,YES,
public,tblStoneAdzesNew,BevelsBk_Face,31,text,YES,
public,tblStoneAdzesNew,BevelsFace2,32,text,YES,
public,tblStoneAdzesNew,BevelDef,33,text,YES,
public,tblStoneAdzesNew,NeckShouldConfig,34,text,YES,
public,tblStoneAdzesNew,TangXsection,35,text,YES,
public,tblStoneAdzesNew,Intactness,36,text,YES,
public,tblStoneAdzesNew,FragType,37,text,YES,
public,tblStoneAdzesNew,FlakeScarsEdge,38,text,YES,
public,tblStoneAdzesNew,FlakeScarsPoll,39,text,YES,
public,tblStoneAdzesNew,FlakeScarsSides,40,text,YES,
public,tblStoneAdzesNew,FlakeScarsPolished,41,text,YES,
public,tblStoneAdzesNew,OtherFlakeScars,42,text,YES,
public,tblStoneAdzesNew,DamageNotes,43,text,YES,
public,tblStoneAdzesNew,DataSource,44,text,YES,
public,tblStone_Cores,Record_No,1,integer,NO,
public,tblStone_Cores,MMAP_Artifact_ID,2,text,YES,
public,tblStone_Cores,Site,3,text,YES,
public,tblStone_Cores,Color,4,text,YES,
public,tblStone_Cores,Texture,5,text,YES,
public,tblStone_Cores,Rock_Stone_Type,6,text,YES,
public,tblStone_Cores,Entered_By,7,text,YES,
public,tblStone_Cores,Initial_Date,8,timestamp without time zone,YES,
public,tblStone_Cores,Last_Modified,9,timestamp without time zone,YES,
public,tblStone_Cores,River Cobble,10,boolean,YES,
public,tblStone_Cores,Platform,11,text,YES,
public,tblStone_Cores,Flake_Circum,12,text,YES,
public,tblStone_Cores,Length,13,real,YES,
public,tblStone_Cores,Width,14,real,YES,
public,tblStone_Cores,Thickness,15,real,YES,
public,tblStone_Cores,Plat_Perim_Flake,16,real,YES,
public,tblStone_Cores,Min_Num_Flake_Scars,17,integer,YES,
public,tblStone_Cores,Description,18,text,YES,
public,tblStone_Cores,Hammerstone,19,boolean,YES,
public,tblStone_Cores,Percussion,20,text,YES,
public,tblStone_CoresOld,Record_No,1,integer,NO,
public,tblStone_CoresOld,MMAP_Artifact_ID,2,text,YES,
public,tblStone_CoresOld,Site,3,text,YES,
public,tblStone_CoresOld,Bag_ID,4,text,YES,
public,tblStone_CoresOld,Project,5,text,YES,
public,tblStone_CoresOld,Color,6,text,YES,
public,tblStone_CoresOld,Texture,7,text,YES,
public,tblStone_CoresOld,Rock_Stone_Type,8,text,YES,
public,tblStone_CoresOld,Entered_By,9,text,YES,
public,tblStone_CoresOld,Initial_Date,10,timestamp without time zone,YES,
public,tblStone_CoresOld,Last_Modified,11,timestamp without time zone,YES,
public,tblStone_CoresOld,River Cobble,12,boolean,YES,
public,tblStone_CoresOld,Platform,13,text,YES,
public,tblStone_CoresOld,Direct_Flake,14,text,YES,
public,tblStone_CoresOld,Fine_flaking,15,boolean,YES,
public,tblStone_CoresOld,Over_Remove,16,text,YES,
public,tblStone_CoresOld,Raw_Material,17,text,YES,
public,tblStone_CoresOld,Flake_Circum,18,text,YES,
public,tblStone_CoresOld,Fract_Plane,19,text,YES,
public,tblStone_CoresOld,Length,20,real,YES,
public,tblStone_CoresOld,Width,21,real,YES,
public,tblStone_CoresOld,Thickness,22,real,YES,
public,tblStone_CoresOld,Max_Flake_Axis,23,real,YES,
public,tblStone_CoresOld,Mass,24,real,YES,
public,tblStone_CoresOld,Plat_Width,25,real,YES,
public,tblStone_CoresOld,Plat_Thick,26,real,YES,
public,tblStone_CoresOld,Plat_Perim_Total,27,real,YES,
public,tblStone_CoresOld,Plat_Perim_Flake,28,real,YES,
public,tblStone_CoresOld,Plat_Cortex,29,integer,YES,
public,tblStone_CoresOld,Non_Plat_Cortex,30,integer,YES,
public,tblStone_CoresOld,Plat_Angle_Short1,31,integer,YES,
public,tblStone_CoresOld,Plat_Angle_Long1,32,integer,YES,
public,tblStone_CoresOld,Plat_Angle_Short2,33,integer,YES,
public,tblStone_CoresOld,Plat_Angle_Long2,34,integer,YES,
public,tblStone_CoresOld,Min_Num_Flake_Scars,35,integer,YES,
public,tblStone_CoresOld,Min_Num_Step_Term,36,integer,YES,
public,tblStone_CoresOld,Description,37,text,YES,
public,tblStone_CoresOld,Hammerstone,38,boolean,YES,
public,tblStone_CoresOld,Percussion,39,text,YES,
public,tblStone_Flakes,Record_No,1,integer,NO,
public,tblStone_Flakes,MMAP_Artifact_ID,2,text,YES,
public,tblStone_Flakes,Color,3,text,YES,
public,tblStone_Flakes,Texture,4,text,YES,
public,tblStone_Flakes,Rock_Stone_Type,5,text,YES,
public,tblStone_Flakes,Length_Percussion,6,real,YES,
public,tblStone_Flakes,Width,7,real,YES,
public,tblStone_Flakes,Dorsal_Cortex,8,text,YES,
public,tblStone_Flakes,Platform,9,text,YES,
public,tblStone_Flakes,Over_Remove,10,text,YES,
public,tblStone_Flakes,Termination,11,text,YES,
public,tblStone_Flakes,Thickness,12,real,YES,
public,tblStone_Flakes,Plat_Width,13,real,YES,
public,tblStone_Flakes,Plat_Thick,14,real,YES,
public,tblStone_Flakes,Plat_Angle,15,real,YES,
public,tblStone_Flakes,Perc_Plat_Cort,16,integer,YES,
public,tblStone_Flakes,Perc_Dors_Cort,17,integer,YES,
public,tblStone_Flakes,Min_Scars_Dors,18,integer,YES,
public,tblStone_Flakes,Min_Step_Term,19,integer,YES,
public,tblStone_Flakes,Min_Rotation,20,integer,YES,
public,tblStone_Flakes,Comment,21,text,YES,
public,tblStone_Flakes,Entered_By,22,text,YES,
public,tblStone_Flakes,Initial_Date,23,timestamp without time zone,YES,
public,tblStone_Flakes,Last_Modified,24,timestamp without time zone,YES,
public,tblVillage,Record_No,1,integer,NO,
public,tblVillage,Location_ID,2,integer,YES,
public,tblVillage,Village_Name,3,text,YES,
public,tblVillage,Location_Shorthand,4,text,YES,
public,tblVillage,Province,5,text,YES,
public,tblVillage,Encounter_Date,6,timestamp without time zone,YES,
public,tblVillage,Encounter_Team,7,text,YES,
public,tblVillage,Village_Age,8,text,YES,
public,tblVillage,District,9,text,YES,
public,tblVillage,Ethnic_Group,10,text,YES,
public,tblVillage,Population,11,integer,YES,
public,tblVillage,Households,12,integer,YES,
public,tblVillage,MRC_ID,13,integer,YES,
public,tblVillage,MRC_Spelling,14,text,YES,
public,tblVillage,MRC_Possible_Matches,15,text,YES,
public,tblVillage,MRC_Comments,16,text,YES,
public,tblVillage,Vill_Num,17,real,YES,
public,tblVillage,Comments,18,text,YES,
public,tblVillage,Wet_Rice,19,boolean,YES,
public,tblVillage,Swidden,20,boolean,YES,
public,tblVillage,Craft,21,boolean,YES,
public,tblVillage,Other,22,boolean,YES,
public,tblVillage,Econ_Comments,23,text,YES,
public,tblWorkedBone,Record_No,1,integer,NO,
public,tblWorkedBone,MMAP_Artifact_ID,2,text,YES,
public,tblWorkedBone,Max_Thick,3,real,YES,
public,tblWorkedBone,SubClass,4,text,YES,
public,tblWorkedBone,Scond,5,text,YES,
public,tblWorkedBone,WorkEvidence,6,text,YES,
public,tblWorkedBone,FunctMod,7,text,YES,
public,tblWorkedBone,Damage,8,text,YES,
public,tblWorkedBone,MaxDiam,9,real,YES,
public,tblWorkedBone,MaxLen,10,real,YES,
public,tblWorkedBone,PerfComm,11,text,YES,
public,tblWorkedBone,MeasComm,12,text,YES,
public,tblelemental-Cu,Record_No,1,integer,NO,
public,tblelemental-Cu,MMAP_Artifact_ID,2,text,YES,
public,tblelemental-Cu,Site,3,text,YES,
public,tblelemental-Cu,AnalysType,4,text,YES,
public,tblelemental-Cu,Class,5,text,YES,
public,tblelemental-Cu,Corrosion,6,text,YES,
public,tblelemental-Cu,Period,7,text,YES,
public,tblelemental-Cu,TestYr,8,text,YES,
public,tblelemental-Cu,Cu,9,text,YES,
public,tblelemental-Cu,Sn,10,text,YES,
public,tblelemental-Cu,As,11,text,YES,
public,tblelemental-Cu,Pb,12,text,YES,
public,tblelemental-Cu,Sb,13,text,YES,
public,tblelemental-Cu,Fe,14,text,YES,
public,tblelemental-Cu,Ag,15,text,YES,
public,tblelemental-Cu,Ni,16,text,YES,
public,tblelemental-Cu,S,17,text,YES,
public,tblelemental-Cu,Cl,18,text,YES,
public,tblelemental-Cu,EDAX Sn,19,text,YES,
public,tblelemental-Cu,EDAX Pb,20,text,YES,
public,tblelemental-Cu,EDAX Fe,21,text,YES,
public,tblmetallography,Record_No,1,integer,NO,
public,tblmetallography,MMAP_Artifact_ID,2,text,YES,
public,tblmetallography,Artifact_class,3,text,YES,
public,tblmetallography,Alloy,4,text,YES,
public,tblmetallography,Where_cut,5,text,YES,
public,tblmetallography,How_mounted,6,text,YES,
public,tblmetallography,Compositional,7,text,YES,
public,tblmetallography,Structure,8,text,YES,
public,tblmetallography,Metallographic_description,9,text,YES,
public,tblmetallography,txtPM_Path1,10,text,YES,
public,tblmetallography,txtPM_Path2,11,text,YES,
public,tblmetallography,txtPM_Path3,12,text,YES,
public,tblmetallography,txtPM_Path4,13,text,YES,
public,zLU_AppType,Record_No,1,integer,NO,
public,zLU_AppType,App_Type,2,text,YES,
public,zLU_Percussion,Record_No,1,integer,NO,
public,zLU_Percussion,Percussion,2,text,YES,
public,zLU_Percussion,Field1,3,integer,YES,
public,zLU_Perf,Record_No,1,integer,NO,
public,zLU_Perf,Perf_Loc,2,text,YES,
public,zLU_PotBottom,Record_No,1,integer,NO,
public,zLU_PotBottom,Bottom_Shape,2,text,YES,
public,zLU_PotBottom,Order,3,real,YES,
public,zLU_Shell_Names,Record_No,1,integer,NO,
public,zLU_Shell_Names,Common_Name,2,text,YES,
public,zLU_Shell_Names,Variant_Name,3,text,YES,
public,zLU_Shell_Names,Genus,4,text,YES,
public,zLU_Shell_Names,Species,5,text,YES,
public,zLU_Stone_Colors,Record_No,1,integer,NO,
public,zLU_Stone_Colors,Stone Colors,2,text,YES,
public,zLU_piMotif,Record_No,1,integer,NO,
public,zLU_piMotif,piMotif,2,text,YES,
public,zLU_piMotif,Order,3,integer,YES,
public,zLU_tblAppProf,Record_No,1,integer,NO,
public,zLU_tblAppProf,Profile,2,text,YES,
public,zLU_tblArtifact_Class,Record_No,1,integer,NO,
public,zLU_tblArtifact_Class,Artifact_Class,2,text,YES,
public,zLU_tblBeating,Record_No,1,integer,NO,
public,zLU_tblBeating,Beating,2,text,YES,
public,zLU_tblBody_Position,Record_No,1,integer,NO,
public,zLU_tblBody_Position,Body_Position,2,text,YES,
public,zLU_tblBrkSz,Record_No,1,integer,NO,
public,zLU_tblBrkSz,Brk_Size,2,text,YES,
public,zLU_tblCompleteness,Record_No,1,integer,NO,
